ID,Age,Experience,ZIP Code,Family,Education,Mortgage,Securities Account,CD Account,Online,CreditCard,Personal Loan
4573,32,7,95112,4,3,0,0,0,1,0,0
986,46,22,92120,1,1,159,0,0,0,1,0
4903,33,8,90505,2,1,0,0,0,1,0,0
4854,45,19,91109,1,1,0,0,0,1,0,0
1935,44,20,95814,1,3,0,0,0,1,1,0
4700,61,36,91320,2,1,153,0,0,0,1,0
2337,34,8,93460,2,3,217,0,0,0,0,0
2735,56,31,94126,4,1,0,0,0,1,0,0
2233,59,33,95035,2,1,262,0,0,1,0,0
4109,64,39,94025,3,1,0,1,0,0,1,0
2891,48,24,94304,4,1,0,0,0,1,1,0
4916,49,24,93117,1,2,0,0,0,0,1,0
2344,58,34,90032,1,1,168,0,0,1,1,0
1728,52,26,90049,2,2,0,0,0,0,1,0
3272,52,27,90291,4,2,0,0,0,0,1,1
2267,38,13,94550,1,1,0,0,0,0,0,0
2213,46,22,95060,1,1,0,0,0,1,0,0
3457,46,22,94536,2,3,0,0,0,1,0,1
330,28,4,90064,1,1,0,0,0,1,0,0
3785,30,6,94611,4,2,0,0,0,1,0,1
946,57,32,91745,1,2,0,0,0,1,0,0
1645,59,35,91355,4,1,131,0,0,0,1,0
2863,65,39,92096,4,3,0,0,0,1,0,0
1839,31,7,94720,1,1,0,0,0,1,0,0
1322,27,3,95138,1,1,0,0,0,0,0,0
3022,54,28,90245,2,1,461,0,0,1,0,0
4513,46,22,95747,4,1,0,0,0,1,1,0
620,57,27,93106,1,3,0,0,0,0,0,0
2092,31,4,91360,1,2,0,1,0,1,0,0
2825,62,36,92867,2,1,0,0,0,0,0,0
2076,40,16,94123,4,3,0,0,0,0,0,0
436,52,26,94709,3,1,0,0,0,0,0,0
4896,45,20,92120,2,1,0,0,0,1,1,0
3705,36,11,91304,2,2,0,0,0,0,0,1
2677,44,20,91765,1,1,0,1,0,1,0,0
2260,24,0,90401,3,1,0,0,0,1,0,0
3143,34,8,95051,4,3,0,1,1,1,1,1
935,58,33,91320,2,3,0,0,0,1,0,0
2960,38,12,94305,4,1,0,0,0,0,0,0
1436,43,17,90266,1,1,0,0,0,1,0,0
3151,47,22,90027,4,3,0,0,0,0,0,1
3760,31,4,92093,4,2,121,0,0,1,1,0
1591,49,23,95819,4,1,188,0,0,0,0,0
81,60,36,95134,4,1,174,0,0,1,1,0
4107,48,22,93106,1,2,0,0,0,0,0,0
1451,59,34,90086,3,1,0,0,0,1,1,0
4695,39,13,94132,2,3,0,0,0,0,0,0
4956,63,37,91207,2,3,0,0,0,1,1,0
4680,26,0,94551,2,1,0,0,0,0,0,0
1526,43,18,95747,1,1,0,0,0,0,0,0
777,50,26,92121,2,3,91,0,0,1,0,1
457,64,39,92068,3,2,116,0,0,1,0,0
4693,59,35,92064,3,2,0,0,0,0,1,0
1683,51,26,92182,2,1,103,0,0,1,0,0
4013,30,6,91320,2,1,0,0,0,1,0,0
2503,58,31,92009,2,2,0,0,0,1,0,1
1599,40,15,94550,2,1,0,1,0,0,0,0
578,52,28,94043,2,1,0,0,0,1,0,0
3150,49,25,95192,4,1,0,0,0,1,1,0
3156,55,29,92626,3,2,0,0,0,1,0,0
1987,42,17,90065,2,1,0,0,0,0,0,0
1354,50,25,94124,1,3,0,0,0,1,1,0
4245,51,26,92121,3,2,93,0,0,1,0,0
1642,58,34,92182,4,3,0,0,0,0,0,1
4937,45,20,92009,3,3,0,0,0,0,0,0
2159,50,25,94720,4,1,0,0,0,0,1,1
847,51,27,92154,1,1,0,0,0,1,0,0
2850,45,21,94085,2,1,132,0,0,1,1,0
4231,62,36,92093,2,1,202,0,0,1,1,0
1614,60,34,94305,4,2,0,1,0,1,0,0
2277,29,3,92093,4,1,0,0,0,0,0,1
4018,26,0,92009,4,3,153,0,0,1,0,0
2006,47,23,90254,2,2,0,0,1,1,1,1
2773,55,31,92646,4,1,0,0,0,0,1,1
390,45,20,90024,1,1,0,0,0,1,1,0
1273,64,39,95616,3,2,0,0,0,1,0,0
306,60,35,91207,1,1,123,0,0,1,0,0
3667,60,35,94143,2,1,0,0,0,1,0,0
1158,48,23,94998,1,1,157,0,0,0,0,0
3934,39,14,91302,1,3,0,0,0,1,0,0
2722,58,33,92121,2,3,0,0,0,1,0,1
701,37,11,90089,2,1,0,0,0,1,1,0
2586,51,26,91320,1,2,0,0,0,1,1,0
3614,35,11,92672,1,3,0,0,0,1,0,1
2885,28,2,93943,4,3,0,0,0,1,1,0
3087,61,35,94720,3,3,0,0,0,1,0,0
3420,35,10,95503,4,1,87,0,0,1,1,0
452,28,-2,94132,2,3,89,0,0,1,0,0
2552,46,22,92120,2,3,0,1,1,1,1,0
3245,48,24,92624,4,1,0,0,0,1,0,0
794,24,-2,94720,2,1,0,0,0,1,0,0
4480,32,8,93117,2,1,0,0,0,1,0,0
2426,54,30,92507,4,2,0,0,0,1,1,0
4155,51,25,94305,2,3,0,0,0,1,0,1
3208,56,32,93407,1,1,0,0,0,1,1,0
3984,39,13,93555,4,3,0,0,0,1,0,1
1122,30,6,91330,3,2,196,0,0,0,1,0
3154,31,5,94111,4,2,0,0,0,0,1,0
2470,43,18,92780,1,2,307,0,0,0,1,0
3576,63,38,94305,4,2,83,0,0,0,0,0
4076,30,4,90601,4,1,0,0,0,1,0,0
1942,43,19,95307,2,1,0,0,0,1,0,0
1608,55,29,92028,4,3,0,0,0,0,0,0
4320,63,38,91320,4,2,0,0,0,0,1,0
4167,66,40,95133,2,3,86,0,0,0,0,0
1276,27,2,95616,2,1,178,0,0,1,0,0
3538,60,34,92093,3,3,0,0,0,1,0,0
221,32,6,92130,2,1,0,0,0,0,1,0
4740,62,38,94305,1,1,0,0,0,1,1,0
3589,62,38,91768,1,2,0,0,0,1,0,0
1324,52,26,91604,3,2,0,0,0,0,0,0
926,42,18,94720,1,3,0,0,0,0,1,0
2799,58,33,94720,1,3,0,0,0,1,0,0
1937,50,24,90291,3,2,0,0,0,1,0,0
2490,29,3,92626,4,1,0,0,0,1,0,0
1664,57,32,95070,3,2,0,1,0,1,0,0
2274,27,1,91775,4,3,0,0,0,1,1,0
3234,46,20,95037,1,1,329,0,0,0,0,0
2692,61,36,95064,2,2,0,0,0,1,0,1
4801,33,7,94028,1,1,135,0,0,0,0,0
3857,56,30,90401,4,3,0,0,0,1,0,0
542,30,6,95014,2,1,0,0,0,0,0,0
1797,57,32,92831,2,3,0,0,0,1,0,0
4969,58,32,93022,4,1,0,0,0,1,1,0
4696,45,19,95605,1,1,0,0,0,0,1,0
1309,54,24,92037,3,3,0,0,0,1,1,0
4057,51,25,91320,2,1,0,0,0,0,0,0
3039,34,8,92124,4,1,115,0,0,1,0,0
4664,28,3,92407,1,1,200,0,0,1,0,0
3494,54,28,94710,2,3,0,0,0,1,0,0
4291,66,42,94596,2,3,0,0,0,1,0,0
2341,33,9,94112,1,1,0,0,0,0,0,0
4681,46,21,90245,2,1,94,0,0,0,0,0
4798,37,11,94115,4,1,0,0,0,0,0,0
4206,61,36,95133,2,1,0,0,0,0,0,0
2452,51,25,93940,1,1,208,0,0,1,1,0
2369,48,22,94588,3,1,0,0,0,1,1,0
4292,46,21,90034,1,1,124,0,0,1,0,0
2157,35,11,90747,2,1,0,0,0,1,1,0
796,57,32,92806,2,3,0,0,0,0,1,0
4557,55,29,94608,2,1,0,1,0,1,0,0
4421,62,38,92130,1,1,0,0,0,1,0,0
1604,36,6,92152,1,3,86,0,0,1,0,1
3882,46,20,91016,1,2,0,1,0,0,0,0
4469,67,42,94117,3,1,0,0,0,1,1,0
4594,54,30,95747,1,2,0,0,0,0,1,1
4540,48,24,94305,4,1,0,0,0,1,0,0
2826,35,10,95060,1,3,164,0,0,1,0,0
3097,43,18,94108,3,1,0,1,1,1,0,1
3528,35,10,95054,4,3,0,0,0,0,0,0
883,51,25,94117,1,1,0,0,0,0,0,0
1308,26,2,94546,1,1,0,0,0,1,1,0
4962,39,14,91401,3,3,0,0,0,1,1,0
4574,46,20,95616,2,3,264,0,1,1,1,0
574,55,28,95020,3,2,0,0,0,1,1,0
4826,56,32,95014,2,1,0,0,0,1,0,0
2896,60,36,94501,4,2,140,0,0,1,0,0
973,40,16,92093,2,1,174,0,0,0,0,0
4205,40,16,91711,3,3,0,0,0,0,0,0
3188,43,18,94035,1,3,0,0,0,0,0,0
799,29,2,93063,1,2,0,0,0,0,0,0
4712,65,40,94022,3,1,0,0,0,0,0,0
264,27,1,92121,4,2,112,0,0,1,1,0
3120,61,36,91320,3,3,179,0,0,1,0,0
4377,40,15,93950,3,1,272,0,0,1,0,0
4434,62,38,92612,1,2,0,0,0,0,1,0
2924,51,27,91007,2,1,0,0,0,0,0,0
1719,40,16,92028,4,2,0,0,0,1,1,0
3355,42,18,92703,1,3,0,0,0,1,0,0
1360,64,40,90034,2,1,433,0,0,0,0,0
318,40,16,91335,2,2,0,0,0,1,0,1
3622,53,27,91730,3,2,193,0,0,1,0,0
1979,37,11,94612,2,3,0,1,0,1,0,0
322,44,20,92717,3,2,82,0,0,0,0,1
2058,37,12,91754,2,1,0,0,0,1,1,0
2571,30,4,95621,2,1,207,0,0,1,0,0
1569,59,33,92350,2,2,226,0,0,0,0,0
1973,28,2,94606,4,3,0,0,0,1,0,0
2751,57,33,94501,1,2,0,0,0,0,0,0
2815,54,28,94002,1,3,0,0,0,1,1,0
2673,30,5,92068,3,3,0,0,0,0,0,1
2227,25,1,90717,1,1,0,0,0,1,0,0
2622,45,18,95126,3,2,0,0,0,0,0,0
710,29,4,95841,4,1,0,0,0,1,0,0
158,41,17,94025,4,1,0,0,0,1,1,0
2527,26,1,95616,4,2,0,0,0,0,0,0
2974,47,22,92084,1,1,276,0,0,1,0,0
911,60,36,92120,1,3,0,0,0,0,1,0
1355,35,10,91942,1,1,357,0,0,0,0,0
4460,32,8,90064,1,1,0,0,0,0,0,0
4388,37,12,91380,4,3,0,0,0,0,0,0
1415,59,33,94105,2,3,128,1,0,1,0,0
4743,58,33,92121,4,2,90,0,0,1,1,0
1072,39,14,94005,3,3,137,0,0,1,0,0
4692,41,17,90024,3,3,0,0,0,1,0,0
3941,41,17,93727,2,1,102,0,0,1,0,0
1262,63,39,94901,1,3,0,0,0,0,0,0
4247,60,35,94920,1,2,0,0,0,0,0,0
4983,36,10,95126,4,1,0,0,0,0,1,0
1173,49,24,92104,3,2,0,1,0,1,0,0
1148,37,13,91367,1,2,0,0,0,0,0,0
4531,33,9,95370,2,2,92,0,0,1,0,0
256,66,40,92103,2,3,138,0,0,0,1,0
2099,59,35,90089,1,1,272,0,0,0,0,0
3946,29,3,92821,3,3,428,0,0,1,0,1
110,43,17,94542,1,1,0,0,0,1,0,0
3931,53,27,95605,1,1,345,0,0,0,0,0
1718,33,7,93727,1,2,233,0,0,0,0,0
1282,39,15,92093,3,1,0,0,0,1,0,0
4954,47,21,95051,3,1,75,0,0,1,0,0
1368,62,38,95747,3,3,149,0,0,0,1,0
4872,46,22,95616,4,1,187,0,0,0,0,0
3090,31,5,94110,3,1,95,0,0,0,0,0
149,52,28,91423,2,1,116,0,0,1,0,0
3668,27,3,94590,4,1,0,0,0,1,0,0
1494,58,34,91380,2,1,0,0,0,1,1,0
1171,35,10,91320,3,2,0,0,0,0,1,0
4815,60,34,90064,3,3,0,0,0,0,1,0
85,46,22,91730,1,3,0,0,0,1,0,0
1110,65,41,92126,2,1,0,0,0,1,0,0
4667,34,9,94555,3,1,124,0,0,0,0,0
1266,32,2,95014,2,3,108,0,0,0,0,0
3929,57,33,92115,3,1,0,0,0,1,0,0
2269,27,3,94304,1,2,0,1,0,0,0,1
4447,61,35,92177,3,3,117,0,0,1,1,0
2578,55,29,95521,1,3,190,0,0,1,0,0
46,57,31,94720,4,1,0,0,0,0,1,0
3621,53,29,95020,2,1,403,0,0,0,0,0
3513,46,20,90405,4,1,0,0,0,0,1,0
4768,35,9,90639,3,1,101,1,0,0,0,0
463,29,4,91423,3,3,0,0,0,1,0,1
2492,38,14,92868,2,1,0,0,0,1,0,0
2188,54,30,90024,2,3,0,0,0,0,0,0
2636,40,14,95616,2,3,89,0,0,1,0,0
2555,63,39,93940,1,1,0,0,0,0,0,0
2052,34,8,90018,4,1,0,0,0,0,0,0
1984,31,5,94720,2,1,0,0,0,0,0,0
3402,39,15,95818,1,3,118,0,0,1,1,0
4313,41,15,95616,1,3,0,0,0,1,0,0
1480,28,4,91304,1,3,102,0,0,0,0,0
2935,37,13,91763,2,1,635,0,0,1,0,0
2118,31,7,91380,3,3,0,0,0,1,0,0
1044,51,27,95630,3,1,0,0,0,1,0,0
838,30,4,92096,1,2,81,0,0,1,0,0
4875,26,0,94061,3,3,0,0,0,0,0,0
2473,62,36,94720,2,1,0,0,0,0,0,0
4878,53,29,92648,4,3,0,0,0,0,0,0
1595,37,12,90025,1,1,0,1,0,1,0,0
4045,36,11,90266,2,2,99,1,0,0,0,0
3527,58,33,95008,2,3,0,0,0,1,0,0
4739,56,32,94575,3,1,153,0,0,1,0,0
4803,35,11,91330,3,1,0,0,0,1,0,0
3517,45,21,93943,3,2,148,0,0,1,0,0
4042,45,19,95060,1,1,0,1,1,1,1,0
1610,66,41,93023,1,3,0,1,1,1,1,0
3854,45,21,94105,4,3,0,0,0,1,0,0
2833,45,21,92056,4,3,0,0,1,1,1,1
2044,57,32,90049,2,3,0,0,0,1,1,0
3876,26,2,95351,2,1,381,0,0,1,1,0
1510,56,26,92647,2,3,0,1,0,0,1,0
2265,35,11,93106,4,2,0,0,0,1,0,0
15,67,41,91741,1,1,0,1,0,0,0,0
3004,52,28,90747,3,2,0,0,0,0,1,0
1873,43,17,94402,3,1,0,0,0,0,0,0
3587,40,15,94131,2,1,0,0,0,1,0,0
2543,54,30,92630,4,2,0,0,0,1,0,0
1194,58,32,92121,3,2,0,0,0,1,1,0
2845,60,34,95014,3,3,0,0,0,0,0,0
4670,27,1,94501,4,2,0,0,0,1,1,0
4942,28,4,90049,2,2,0,0,0,1,0,1
40,38,13,94115,4,3,285,0,0,1,0,0
3891,42,17,91101,2,3,0,0,0,1,0,1
4720,32,8,94102,4,3,0,0,1,0,1,1
1316,49,25,95134,2,3,181,0,0,0,0,0
505,40,10,94720,3,3,0,0,0,1,0,0
1559,35,10,91320,3,1,285,0,0,0,0,0
2441,31,5,91401,1,3,0,0,0,0,0,0
3908,40,14,91330,2,1,187,0,0,1,0,0
3041,28,2,95814,3,1,167,0,0,1,0,0
682,34,9,94720,1,3,0,0,0,1,0,1
3419,57,31,91775,3,3,0,0,1,1,1,0
817,49,23,94035,3,2,263,0,0,1,1,0
3741,59,35,92660,1,1,0,0,0,1,1,0
3662,29,4,94553,1,2,0,1,1,0,1,1
2272,60,34,94928,3,1,0,0,0,1,1,0
1069,34,9,90035,3,3,0,1,0,0,0,0
1930,44,19,94501,1,3,0,0,0,1,0,0
4648,59,35,95616,4,1,0,0,0,1,0,0
2671,59,33,94080,2,1,0,0,0,0,0,0
4113,34,9,95014,3,2,104,0,0,1,0,0
4733,39,13,92096,3,1,247,0,0,0,0,0
198,55,31,91345,4,1,89,0,0,1,0,0
3808,36,11,95051,2,1,0,0,0,1,1,0
2379,30,5,95605,1,2,251,1,1,1,0,0
4159,59,34,92780,4,1,0,0,0,1,1,0
67,62,36,95670,2,1,336,0,0,0,0,0
4891,61,35,93555,3,3,0,0,0,1,0,0
2258,47,23,91763,2,1,0,0,0,0,0,0
1616,62,36,93109,1,3,0,0,0,0,0,0
2226,54,24,90505,4,3,115,0,0,0,0,0
4660,28,4,92121,1,1,0,0,0,0,0,0
393,54,29,91709,4,3,0,0,0,1,0,0
4941,46,22,92870,3,1,0,0,0,1,0,0
3468,63,37,90840,2,3,364,0,0,1,0,1
2955,31,7,95822,1,2,0,0,0,1,1,0
3871,25,0,94596,2,3,0,0,0,0,0,0
4179,59,35,91311,2,1,278,0,0,0,0,0
1986,31,7,94920,4,2,79,0,0,0,0,0
4669,40,14,94025,3,3,221,0,0,1,0,0
3969,28,3,93108,4,1,0,0,0,1,1,0
257,26,0,92697,4,3,0,0,0,0,1,0
2956,54,29,95518,2,3,187,0,0,1,0,0
1448,52,28,94131,2,1,0,0,0,1,0,0
2169,55,29,93063,4,3,0,0,0,1,0,0
4552,27,0,91330,4,2,0,0,0,1,0,0
1814,61,36,90033,3,3,0,0,0,1,1,0
35,31,5,94035,4,3,0,0,0,1,0,0
881,57,31,91604,1,1,177,0,0,1,0,0
4835,49,23,94305,1,1,217,0,0,0,0,0
2544,64,39,94117,4,2,0,0,0,0,0,0
555,28,2,94720,2,1,0,0,0,1,0,0
1653,48,18,92626,4,3,0,0,0,1,0,1
1442,58,33,94720,2,3,0,0,0,1,0,0
4833,29,4,91950,4,2,0,0,0,1,1,0
3709,31,1,92116,4,3,0,0,0,0,0,0
4297,35,9,94709,4,2,0,0,0,1,0,0
1199,40,14,94801,2,1,101,0,0,1,0,0
832,61,31,94066,4,3,0,0,0,1,0,0
281,33,8,92121,4,3,164,0,0,1,0,0
147,46,19,94102,1,2,0,0,0,1,1,0
3868,44,19,94080,3,2,0,0,0,0,0,0
4533,48,22,90073,2,2,0,0,0,1,0,1
4588,37,11,94720,4,3,0,0,0,0,0,0
4066,44,19,94305,1,3,0,0,0,1,0,0
2401,61,36,91380,2,3,106,0,1,1,1,1
804,52,27,92661,4,3,82,0,0,0,0,0
4822,30,6,95831,1,1,0,0,0,1,1,0
3500,49,23,94550,1,1,286,0,0,1,0,0
3452,54,30,92182,1,3,251,0,0,1,1,0
1489,38,12,95825,2,1,174,0,0,1,0,0
1658,31,5,94538,3,1,0,0,0,1,0,0
3797,24,-2,94920,3,2,0,1,0,0,0,0
2903,56,30,94022,4,2,0,1,0,1,0,0
855,52,28,95814,1,2,0,1,0,1,0,0
2068,58,32,91770,1,1,0,0,0,0,1,0
685,43,17,90266,1,1,449,0,0,1,0,0
3921,34,8,93106,2,3,0,1,1,1,1,0
4028,46,21,93727,4,3,0,0,0,1,0,0
1298,61,35,95814,4,2,0,0,0,1,0,0
2874,48,23,93943,1,1,0,1,0,1,0,0
561,43,18,93943,1,3,0,0,0,1,0,0
4502,59,33,94132,3,3,178,1,1,1,1,0
2498,33,9,95133,3,3,114,0,0,0,0,0
1253,42,17,92182,4,3,0,0,0,0,0,0
473,43,19,90007,4,1,156,0,0,1,0,0
99,49,23,92374,1,1,0,0,0,1,0,0
4632,32,8,90095,4,2,120,0,1,1,1,1
4379,38,12,91768,4,2,138,0,0,1,0,0
2857,36,10,94704,4,2,295,0,0,1,0,1
2769,48,22,95819,1,1,396,0,0,1,0,0
3519,60,36,95039,2,1,0,0,0,0,0,0
4847,35,10,94596,3,2,0,0,0,1,0,1
4575,35,11,91765,2,1,0,0,0,0,1,0
1962,52,26,94304,1,1,0,0,0,0,0,0
3745,54,29,90025,3,3,0,0,0,0,0,0
3322,41,15,94521,1,1,0,0,0,1,0,0
1753,33,8,92717,1,3,0,0,0,0,0,1
731,43,18,95616,1,1,205,0,0,1,0,0
1098,50,24,92007,3,1,184,0,0,0,1,1
3056,28,2,94305,4,3,0,0,0,1,0,0
4203,35,9,95064,3,2,0,0,0,1,0,0
2010,25,0,92735,1,1,323,0,0,0,0,0
2489,38,14,94708,2,1,0,0,0,1,0,0
3691,63,39,95449,2,1,0,0,0,0,0,0
898,62,37,92691,4,2,137,0,0,1,1,0
2767,58,32,95123,3,1,0,0,0,1,0,0
963,47,21,95833,1,1,135,0,0,0,0,0
4501,50,26,94305,4,2,0,0,0,0,1,0
2135,50,24,95821,1,2,120,0,0,1,1,0
483,56,32,94022,1,2,88,0,1,1,0,1
1004,25,1,94720,4,1,229,0,0,1,0,0
4770,26,2,95064,4,1,116,0,0,0,0,0
1773,36,11,94720,2,2,119,0,0,0,0,0
1456,63,39,91330,2,1,0,0,0,0,1,0
3295,42,12,93611,3,3,0,0,0,0,0,0
3719,45,19,92833,2,3,0,0,0,0,1,0
2444,28,3,92646,4,3,422,0,1,1,1,1
2609,61,35,94024,2,1,194,0,0,1,1,0
4633,54,29,94720,4,1,0,0,0,0,1,0
2248,60,34,95616,1,3,103,0,0,0,0,0
2612,33,8,95051,3,2,0,0,0,1,0,0
4505,27,1,93023,4,3,147,0,0,0,0,0
1224,45,19,96150,1,1,91,0,0,0,0,0
2457,54,30,95211,2,1,0,0,0,0,1,0
2049,28,4,94803,1,2,0,0,0,1,1,0
3304,55,29,94539,2,2,82,0,0,1,1,0
3673,38,13,91320,3,3,0,0,0,1,0,0
3604,51,25,92407,4,1,0,0,0,1,1,0
482,33,9,94063,1,1,0,0,0,0,1,0
631,32,7,96651,3,1,108,0,0,0,1,0
170,27,1,90503,4,3,0,0,0,0,1,0
1386,57,31,95032,2,1,83,0,0,0,1,0
1952,45,21,94550,4,3,0,0,0,1,1,0
3217,34,8,95014,4,1,0,0,0,0,0,0
1161,28,1,95134,1,2,0,1,0,1,0,0
623,41,17,93555,2,1,131,0,0,1,0,0
383,65,41,94904,4,1,0,0,0,0,1,1
2463,52,28,95828,3,1,0,0,0,1,0,0
156,24,0,94596,4,1,0,0,0,1,0,0
1887,65,41,94105,4,2,0,0,0,0,0,0
4625,36,11,90638,1,1,0,0,0,0,0,0
4646,34,10,92038,1,1,84,0,0,0,0,0
1462,54,28,93022,1,1,0,0,0,1,0,0
644,45,21,91902,2,1,0,0,0,1,0,0
1573,64,40,91711,4,2,0,1,0,0,1,0
3967,33,7,95051,1,3,0,0,0,1,0,0
4590,31,7,93727,1,3,0,0,0,1,0,0
426,28,3,90505,4,1,0,0,0,1,0,0
372,58,34,92029,4,1,0,0,0,0,0,0
3390,27,3,92182,3,1,238,0,0,0,0,0
3996,53,28,92697,2,3,0,0,0,1,1,0
3044,47,22,91754,3,2,0,0,0,1,1,0
666,54,24,92866,4,3,0,1,0,1,0,0
757,56,31,95348,4,3,0,0,0,1,0,0
3190,32,6,92675,1,1,0,0,0,0,0,0
2263,55,29,95070,2,2,0,0,0,0,1,1
3905,29,5,94122,1,3,94,0,0,1,1,0
4019,59,35,94301,1,1,160,0,0,0,1,0
2887,50,25,93940,1,2,0,0,0,1,0,0
1981,45,19,94706,1,1,0,0,0,1,0,0
1248,52,28,94606,2,1,0,0,0,1,0,0
1518,52,26,92697,4,1,0,0,0,1,0,0
2422,43,19,94949,3,2,0,0,0,1,0,0
2601,42,18,92868,3,3,0,0,0,0,0,0
2954,61,36,91330,3,1,0,0,0,1,1,0
2580,52,27,92780,1,3,0,0,0,0,0,0
4295,58,34,92110,1,1,481,0,0,1,0,0
4901,26,1,90028,4,1,0,0,0,1,0,0
1134,31,4,94126,1,2,0,0,0,0,0,0
122,52,26,91711,3,3,0,0,0,1,0,0
3855,31,6,94720,4,3,0,0,0,1,0,0
2330,30,4,94022,1,1,0,0,0,1,0,0
1953,30,5,92037,1,2,0,0,0,1,0,0
1577,43,18,92131,2,1,0,0,0,1,0,0
492,42,18,92115,4,1,104,1,0,1,0,0
2841,41,15,91101,3,1,240,1,0,0,0,0
3715,49,23,94720,2,3,232,0,0,0,1,0
2206,63,37,95819,2,1,0,0,0,0,0,0
4033,59,35,94301,2,1,0,0,0,0,1,0
394,53,28,90095,4,3,109,1,1,1,1,0
3693,57,33,94132,4,1,0,0,0,1,0,0
4818,46,22,93305,2,1,0,0,0,0,0,0
1670,43,18,95037,2,2,0,0,0,1,1,0
1712,27,3,95819,1,1,158,0,0,1,0,0
3141,33,7,94303,4,1,0,0,0,1,1,0
3437,56,29,92104,4,2,0,0,0,0,0,0
4548,50,25,94304,2,2,0,0,0,1,0,0
4684,52,28,92121,2,1,0,0,0,0,0,0
440,47,23,94304,4,1,0,0,0,1,0,0
453,39,13,94022,3,2,0,0,0,0,0,0
1188,61,36,94309,1,2,87,1,0,0,0,0
3329,45,20,90230,1,1,0,0,0,0,0,0
1225,59,35,94920,1,3,0,0,0,1,0,0
1904,56,26,90095,3,3,0,0,0,0,0,0
3762,49,24,95831,2,3,0,0,0,1,0,0
4195,63,37,95819,1,3,0,0,0,1,0,0
4867,41,17,94801,2,1,0,0,0,1,1,0
1009,50,24,92220,1,1,0,0,0,1,0,0
2197,51,24,95211,4,2,0,0,0,1,0,1
447,47,23,93108,1,1,0,0,0,0,1,0
2737,53,29,95621,1,1,0,0,0,0,0,0
2583,33,9,95010,1,3,0,0,0,1,0,0
4816,58,32,92697,2,1,0,0,0,0,1,0
2982,53,28,92037,1,1,0,0,0,0,0,0
908,64,40,91711,2,3,115,0,0,1,1,0
3970,38,11,94305,3,2,0,0,0,1,0,0
1323,32,5,94022,2,2,0,1,1,1,1,0
1875,37,11,95819,3,2,218,0,0,1,1,0
2320,34,9,95819,2,1,422,0,0,1,0,0
2481,39,13,91768,2,2,0,0,0,0,0,0
3270,58,34,94305,2,1,113,0,0,0,0,0
1965,34,10,95060,1,2,111,0,0,0,1,0
3392,55,29,94109,1,3,221,0,0,0,0,0
1111,58,33,92028,3,1,83,0,0,1,0,0
1406,46,22,91605,1,2,0,0,1,1,1,1
4484,54,28,90095,1,1,256,0,0,1,1,0
3331,34,9,95054,4,3,0,0,0,1,0,0
1153,63,37,95831,2,1,0,0,0,1,0,0
1806,51,26,92373,2,1,114,0,0,1,0,0
3482,52,26,93023,1,3,0,0,0,1,0,0
596,42,18,92121,1,1,94,0,0,1,0,0
1183,28,2,94720,4,1,0,0,0,1,1,0
3978,54,27,94309,3,2,113,1,1,1,1,0
16,60,30,95054,1,3,0,0,0,1,1,0
410,49,22,90019,1,2,125,0,0,1,0,0
295,35,9,94536,1,1,0,0,0,1,0,0
3340,27,1,95135,4,3,354,0,0,0,0,1
1281,65,40,95064,3,2,333,0,0,0,0,0
3089,56,31,94720,1,1,138,0,0,0,1,0
4992,51,25,91330,1,2,100,0,0,0,1,0
4164,54,28,94110,4,2,0,0,0,1,0,1
3942,57,33,94588,1,2,294,0,0,1,1,0
1903,39,14,94005,3,3,107,0,0,1,1,0
4644,33,7,95616,4,1,0,0,0,1,0,0
882,44,19,92116,2,1,0,0,0,1,0,0
1944,49,23,95521,4,1,0,0,0,0,0,0
1689,60,34,92152,2,1,359,0,0,1,0,0
305,48,23,90740,1,1,0,0,0,0,0,0
801,31,7,91040,1,1,0,0,0,1,0,0
1511,57,32,95747,2,2,0,0,0,1,0,0
2797,57,32,94024,2,2,0,0,0,0,0,0
3195,41,15,90019,3,3,0,0,0,0,0,0
415,52,28,94309,3,2,0,0,0,0,1,0
904,43,18,90048,1,1,250,0,0,1,0,0
4128,43,19,95758,2,2,0,0,0,1,1,0
2559,43,19,95136,2,1,0,0,0,1,0,0
4127,58,33,90095,3,2,131,0,0,0,0,0
404,55,30,92647,2,2,0,0,0,0,0,0
399,54,30,94608,2,1,0,0,0,0,0,0
2223,45,20,95008,1,1,0,0,0,1,0,0
4708,59,35,95008,2,1,0,1,0,0,1,0
2791,47,22,95821,1,3,0,0,0,1,1,0
3036,50,24,95054,1,3,0,0,0,0,0,0
2098,37,11,90740,3,2,113,0,0,1,0,0
2173,39,15,92028,2,2,219,0,0,0,0,0
2659,30,4,94304,1,1,109,0,0,0,0,0
1420,30,4,91105,1,1,0,0,0,0,1,0
3714,46,20,90064,3,2,0,0,0,1,1,0
3205,61,35,90095,4,2,185,0,0,0,0,0
4809,42,16,90033,3,2,0,0,0,0,1,0
1250,51,27,90032,1,2,0,0,0,1,1,0
23,29,5,90277,1,1,260,0,0,1,0,0
189,64,40,91320,2,1,122,0,0,1,0,0
1003,46,20,95617,2,3,0,0,0,0,0,0
744,61,37,94539,4,1,0,1,1,1,1,0
3202,28,3,92121,4,1,0,0,0,0,0,0
4094,49,24,93111,2,2,0,0,0,1,0,1
3117,36,10,92008,3,2,0,0,0,0,1,0
1445,60,33,90740,1,2,0,1,1,1,0,1
